timestamp,std
1658369930000,2.531848417711306e-06
1658369940000,4.955946277845973e-07
1658369950000,3.238113666470771e-06
1658369960000,4.6709936649691164e-07
1658369970000,9.926198253357122e-07
1658369980000,9.78814039067954e-06
1658369990000,5.876729338023952e-06
1658370000000,2.4253562503917846e-07
1658370010000,0.0
1658370020000,8.366399384173285e-06
1658370030000,6.587390971150009e-06
1658370040000,3.3155477892590137e-06
1658370050000,4.523283779923694e-06
1658370060000,1.0170727194214246e-05
1658370070000,6.4967012221358696e-06
1658370080000,5.075192189090159e-07
1658370090000,2.0655911179859896e-06
1658370100000,8.384860306117532e-06
1658370110000,0.0
1658370120000,1.3860433394229526e-05
1658370130000,1.1928641587306962e-06
1658370140000,0.0
1658370150000,2.8810406552190917e-07
1658370160000,0.0
1658370170000,5.210261547831331e-06
1658370180000,3.7536578280357995e-06
1658370190000,6.650187967256682e-06
1658370200000,1.736444493072828e-06
1658370210000,4.439594576088253e-06
1658370220000,1.014185105668676e-06
1658370230000,4.973474613878405e-07
1658370240000,3.884193162256865e-06
1658370250000,0.0
1658370260000,1.130789461947975e-05
1658370270000,3.771409472836738e-06
1658370280000,1.4629015190036834e-05
1658370290000,1.1406292507728404e-05
1658370300000,1.0842902816511792e-05
1658370310000,1.3261987066712529e-05
1658370320000,1.1762913702105604e-05
1658370330000,9.420075398472616e-06
1658370340000,1.5266264229650078e-05
1658370350000,5.113099925672199e-07
1658370360000,1.5281058701816857e-05
1658370370000,8.400268812884544e-07
1658370380000,5.9610850131989834e-06
1658370390000,5.612422717721482e-06
1658370400000,4.6709936649507416e-07
1658370410000,2.028370211351163e-06
1658370420000,1.0245631897202338e-05
1658370430000,4.460351650053987e-06
1658370440000,4.888224303573263e-06
1658370450000,4.474887192392587e-06
1658370460000,3.162277660170826e-07
1658370470000,3.162277660165602e-07
1658370480000,2.6509956200993314e-06
1658370490000,0.0
1658370500000,3.63041239804517e-06
1658370510000,8.345229603942314e-07
1658370520000,2.773500981130523e-07
1658370530000,7.018011779098245e-06
1658370540000,8.324757492058945e-06
1658370550000,2.39791576166256e-06
1658370560000,1.2790597433908834e-05
1658370570000,1.2132254876634221e-05
1658370580000,2.2254154057408405e-05
1658370590000,1.135991280994444e-06
1658370600000,6.05217216202038e-06
1658370610000,8.368046273013965e-06
1658370620000,1.2918507832238876e-05
1658370630000,7.709694801962768e-06
1658370640000,3.2261268940898523e-06
1658370650000,6.66194510674747e-06
1658370660000,8.979614922859023e-06
1658370670000,1.0478563847215456e-05
1658370680000,9.594547199751228e-06
1658370690000,7.956952332294776e-06
1658370700000,9.105858919796931e-07
1658370710000,3.908497572774747e-06
1658370720000,6.948792289725857e-06
1658370730000,3.8940650598144435e-06
1658370740000,9.349270933880572e-06
1658370750000,7.869101114680058e-06
1658370760000,8.451979684732096e-06
1658370770000,5.477225575038136e-07
1658370780000,3.7365632286809365e-06
1658370790000,6.1565023356033745e-06
1658370800000,3.7199590371587894e-06
1658370810000,5.477225575038136e-07
1658370820000,9.581119426378922e-06
1658370830000,5.086524085533909e-06
1658370840000,3.521363372331941e-06
1658370850000,5.838955950632544e-06
1658370860000,4.235511827343093e-06
1658370870000,2.672612419141854e-07
1658370880000,1.2464234547628618e-06
1658370890000,5.345224838273461e-07
1658370900000,4.8416088721231064e-06
1658370910000,9.96204919897402e-07
1658370920000,2.4802248187445843e-06
1658370930000,1.511857892038538e-06
1658370940000,2.1213203435617642e-06
1658370950000,1.8378731669482975e-06
1658370960000,3.25812593608705e-06
1658370970000,4.182983922690549e-06
1658370980000,0.0
1658370990000,0.0
1658371000000,0.0
1658371010000,4.140393356056856e-07
1658371020000,1.0124593283813111e-05
1658371030000,6.562177177745184e-06
1658371040000,5.149336803486976e-06
1658371050000,7.172478263781332e-06
1658371060000,1.1621681980842224e-05
1658371070000,0.0
1658371080000,0.0
1658371090000,1.5658200246931878e-05
1658371100000,6.223297938336109e-06
1658371110000,0.0
1658371120000,2.7735009811354817e-07
1658371130000,4.203173404301271e-06
1658371140000,1.9357495800866127e-06
1658371150000,5.476857469563409e-06
1658371160000,7.650509985002245e-06
1658371170000,5.85336695943602e-06
1658371180000,6.187456293550934e-06
1658371190000,2.4699249179897206e-06
1658371200000,4.9569575922580186e-06
1658371210000,7.447507500184665e-06
1658371220000,7.297105436251506e-06
1658371230000,8.018134208798207e-06
1658371240000,5.222329678653699e-07
1658371250000,1.5158093797885049e-05
1658371260000,1.1331657055042174e-05
1658371270000,0.0
1658371280000,5.597618541241801e-06
1658371290000,7.772774747830022e-06
1658371300000,3.209361307178155e-06
1658371310000,3.0151134457865597e-07
1658371320000,7.048357810591674e-06
1658371330000,2.431956910471982e-06
1658371340000,9.960357933259149e-06
1658371350000,1.304887925221071e-05
1658371360000,6.635243403709013e-06
1658371370000,6.793662204916967e-07
1658371380000,3.6281725928642022e-06
1658371390000,0.0
1658371400000,1.7504578155694988e-06
1658371410000,9.206622875062284e-07
1658371420000,3.060661212682055e-06
1658371430000,4.409585518478271e-07
1658371440000,6.883648406438468e-07
1658371450000,7.915717646482982e-06
1658371460000,4.1885390829440717e-07
1658371470000,4.92365963914293e-07
1658371480000,1.67329090484707e-05
1658371490000,9.285831501085315e-06
1658371500000,9.8347646720277e-06
1658371510000,1.1362729156157413e-05
1658371520000,9.618661240934642e-06
1658371530000,2.1031240317838375e-05
1658371540000,1.207864830322087e-05
1658371550000,7.940752833048429e-06
1658371560000,3.6722328517729184e-06
1658371570000,7.4258190431575285e-06
1658371580000,3.6281398392107984e-06
1658371590000,1.1347212495235156e-05
1658371600000,9.807778765920958e-06
1658371610000,1.0684903657365396e-05
1658371620000,1.4576785812497901e-05
1658371630000,9.456460818730304e-06
1658371640000,8.905324377016611e-06
1658371650000,8.336939858831396e-06
1658371660000,3.168757677866494e-05
1658371670000,5.933734904016088e-06
1658371680000,8.201715109997609e-06
1658371690000,2.4902986370282198e-05
1658371700000,4.427278002772063e-06
1658371710000,6.816274141500006e-06
1658371720000,6.30651090318633e-06
1658371730000,3.9909044458283916e-06
1658371740000,1.1230058847773396e-05
1658371750000,9.57400326203551e-06
1658371760000,2.1136905000165796e-05
1658371770000,1.9121521561391547e-05
1658371780000,2.3994619914076592e-05
1658371790000,6.967384333046317e-06
1658371800000,4.605866960111976e-05
1658371810000,9.830608596853254e-06
1658371820000,1.5946664823656206e-05
1658371830000,2.4297332703870287e-05
1658371840000,1.4011004585582421e-05
1658371850000,1.5067870585515336e-05
1658371860000,8.77275025780735e-06
1658371870000,4.042847435240883e-06
1658371880000,1.019460122712464e-05
1658371890000,7.102080541832499e-06
1658371900000,6.254288851027678e-06
1658371910000,7.410049386391095e-06
1658371920000,1.0647079135507546e-05
1658371930000,4.479501542138287e-06
1658371940000,1.2930886561268468e-05
1658371950000,4.8814517746836e-06
1658371960000,6.144813272889846e-06
1658371970000,2.2409027247154863e-06
1658371980000,6.182146186806299e-06
1658371990000,4.950745542132578e-06
1658372000000,1.3429260571912823e-05
1658372010000,3.993877589644475e-06
1658372020000,1.2382110751671378e-05
1658372030000,4.7757051110144956e-06
1658372040000,2.7072433704169673e-06
1658372050000,1.1666210377666068e-05
1658372060000,7.452604279118427e-06
1658372070000,2.1207272407094168e-05
1658372080000,9.689790389207732e-06
1658372090000,5.067959207244873e-06
1658372100000,1.0980299417985717e-05
1658372110000,1.1807296987723914e-05
1658372120000,1.1550075207029817e-05
1658372130000,5.960475880937814e-06
1658372140000,2.015020351644374e-05
1658372150000,8.903619269158247e-06
1658372160000,1.803604415852012e-05
1658372170000,2.437175032109489e-05
1658372180000,2.2407980208641828e-05
1658372190000,1.491024327749804e-05
1658372200000,2.4148662379819646e-06
1658372210000,7.555995870368903e-06
1658372220000,4.247548312456131e-06
1658372230000,7.925285163792183e-06
1658372240000,4.392659165633115e-06
1658372250000,1.3553610390236337e-05
1658372260000,7.9686887252523e-06
1658372270000,5.477225575087226e-07
1658372280000,1.3352408835318458e-05
1658372290000,3.0853415245702783e-05
1658372300000,9.579535677961296e-06
1658372310000,2.0881317289927856e-06
1658372320000,1.84933268303695e-05
1658372330000,9.456199663237785e-06
1658372340000,1.5314160024884033e-05
1658372350000,1.3330318923323275e-05
1658372360000,7.27360316695438e-06
1658372370000,4.677708026477275e-06
1658372380000,1.344027624868819e-05
1658372390000,7.808366553589233e-06
1658372400000,9.347612943750343e-06
1658372410000,1.2216765554512207e-05
1658372420000,8.415179951123679e-06
1658372430000,9.27653658722786e-06
1658372440000,9.374180725289042e-06
1658372450000,7.094197299738058e-06
1658372460000,1.00957874841496e-05
1658372470000,1.037579932045355e-05
1658372480000,7.633260552786797e-06
1658372490000,4.489988864118139e-06
1658372500000,7.1731472926398275e-06
1658372510000,1.8669172763929774e-06
1658372520000,9.549027822079973e-06
1658372530000,3.700518960862365e-06
1658372540000,1.7514622595487713e-05
1658372550000,7.527191187266318e-06
1658372560000,3.743622027173891e-06
1658372570000,8.563488385779422e-06
1658372580000,1.7091058353209166e-05
1658372590000,1.7412027436135275e-05
1658372600000,8.00930948718223e-06
1658372610000,1.644587461888278e-05
1658372620000,7.1144987141751635e-06
1658372630000,1.7621134230947476e-05
1658372640000,9.239030457492355e-06
1658372650000,7.471564452128814e-06
1658372660000,1.4978713625066656e-05
1658372670000,4.4097793421240695e-06
1658372680000,1.540041657637894e-05
1658372690000,1.0859315410409558e-05
1658372700000,5.5343281325487965e-06
1658372710000,7.005400077947294e-06
1658372720000,8.946933499674566e-06
1658372730000,1.68918925046419e-05
1658372740000,5.94273750322652e-06
1658372750000,2.9797294975796054e-06
1658372760000,5.376113596507312e-06
1658372770000,5.678908345796845e-06
1658372780000,6.9682032597857905e-06
1658372790000,1.1236102527107996e-06
1658372800000,6.297307730777678e-06
1658372810000,6.077810867932927e-06
1658372820000,4.0824829045832244e-07
1658372830000,2.3590712984902473e-06
1658372840000,1.3500406497957714e-05
1658372850000,4.54374797338273e-06
1658372860000,1.1888559115291612e-05
1658372870000,1.5953293570861673e-05
1658372880000,4.942974924816357e-06
1658372890000,3.5355339059675155e-07
1658372900000,5.741694769276851e-06
1658372910000,5.072661514544044e-06
1658372920000,3.842770161777268e-06
1658372930000,1.0364285843831057e-05
1658372940000,7.970208060288308e-06
1658372950000,1.3337718577085243e-06
1658372960000,4.708991736524836e-06
1658372970000,8.239471396208366e-06
1658372980000,2.2924343513131607e-07
1658372990000,3.3094381626477394e-06
1658373000000,7.1985013060147435e-06
1658373010000,7.992696096006632e-06
1658373020000,1.975141962175914e-06
1658373030000,1.4392458342573233e-06
1658373040000,6.005596862580302e-06
1658373050000,6.846560057100609e-06
1658373060000,5.270462766968021e-07
1658373070000,1.122393276292138e-05
1658373080000,1.7507141400009543e-05
1658373090000,5.559066990657918e-06
1658373100000,7.527726527121382e-07
1658373110000,8.297767240432953e-06
1658373120000,8.890872794463589e-07
1658373130000,3.779644730091244e-06
1658373140000,2.7413776673746123e-06
1658373150000,1.4639193383019738e-05
1658373160000,1.868281614333139e-06
1658373170000,4.3643578046942164e-07
1658373180000,1.000000000001e-06
1658373190000,2.964260802505023e-06
1658373200000,4.92365963914293e-07
1658373210000,3.2210246816774512e-06
1658373220000,3.982007405676063e-06
1658373230000,1.6511068548508461e-06
1658373240000,4.082482904639314e-07
1658373250000,0.0
1658373260000,3.6144869800604583e-06
1658373270000,2.505116715066519e-06
1658373280000,2.5877458475274214e-06
1658373290000,1.8337120820902002e-06
1658373300000,3.5998808288133604e-06
1658373310000,5.275279274935491e-06
1658373320000,9.931818848576729e-06
1658373330000,8.028520589552623e-06
1658373340000,7.912593419048172e-06
1658373350000,4.148091930836916e-06
1658373360000,8.073557839160307e-06
1658373370000,5.718126414907721e-06
1658373380000,8.251872914284898e-06
1658373390000,5.367721060050665e-06
1658373400000,5.149286505475652e-07
1658373410000,8.041558721225684e-06
1658373420000,8.113774296419834e-06
1658373430000,1.817260291408223e-05
1658373440000,8.669971954790225e-06
1658373450000,4.8218253804952935e-06
1658373460000,9.073036977778206e-06
1658373470000,1.5097088392116764e-06
1658373480000,3.6872528165710804e-06
1658373490000,1.7752507291872039e-06
1658373500000,1.1753087463952274e-05
1658373510000,4.636809247749325e-06
1658373520000,8.47517382880579e-06
1658373530000,1.0377490433250425e-06
1658373540000,5.682051943245671e-06
1658373550000,6.359337738276559e-07
1658373560000,2.886751345953019e-06
1658373570000,5.725314033253275e-06
1658373580000,4.44068654260967e-06
1658373590000,7.968456330827223e-06
1658373600000,3.899149523077514e-06
1658373610000,1.004399798856064e-05
1658373620000,1.781640374556289e-06
1658373630000,7.237565401514333e-06
1658373640000,1.034255188271264e-05
1658373650000,3.713553041292042e-06
1658373660000,1.0690449676538546e-06
1658373670000,5.773502691880948e-07
1658373680000,8.471761976601428e-06
1658373690000,3.2724289463376235e-06
1658373700000,4.97214463005947e-06
1658373710000,5.944981331376655e-06
1658373720000,4.5584230583968047e-07
1658373730000,6.503267649287265e-07
1658373740000,3.209402522314597e-06
1658373750000,1.8156825980092348e-06
1658373760000,4.209117088726427e-06
1658373770000,4.5542704476560285e-06
1658373780000,7.336955388208391e-06
1658373790000,5.894314948993691e-06
1658373800000,5.789778792112445e-06
1658373810000,0.0
1658373820000,9.161253813081592e-07
1658373830000,1.7511900715442694e-06
1658373840000,2.5002164408403267e-06
1658373850000,7.18702842836937e-06
1658373860000,4.316136265004679e-06
1658373870000,2.051290376278205e-06
1658373880000,4.454902226328136e-06
1658373890000,4.83045891538497e-07
1658373900000,5.3121196069562745e-06
1658373910000,2.4670131426808433e-06
1658373920000,5.369567772587966e-06
1658373930000,1.3165611771988606e-06
1658373940000,1.5685399135168798e-06
1658373950000,7.022332795782343e-06
1658373960000,1.2516655570386265e-06
1658373970000,1.8973665960932022e-06
1658373980000,
1658373990000,1.5526475085203107e-06
1658374000000,2.350777285531501e-06
1658374010000,3.4077710054633257e-07
1658374020000,0.0
1658374030000,5.222329678610048e-07
1658374040000,4.879500364743278e-07
1658374050000,7.571877794428549e-07
1658374060000,1.0841764600346575e-06
1658374070000,3.8114921654765193e-06
1658374080000,8.645047258673244e-07
1658374090000,6.879242661214003e-06
1658374100000,4.1102124219941695e-06
1658374110000,6.761234037833377e-07
1658374120000,5.5285228194006665e-06
1658374130000,2.254624876408776e-06
1658374140000,6.139591295911452e-06
1658374150000,1.846489590949861e-06
1658374160000,2.5000000000278715e-07
1658374170000,4.851645240345547e-07
1658374180000,1.9599843013508694e-06
1658374190000,5.089773776969024e-07
1658374200000,1.2131296170398381e-05
1658374210000,3.113995776641987e-06
1658374220000,0.0
1658374230000,0.0
1658374240000,1.500000000003813e-06
1658374250000,5.621524567366094e-06
1658374260000,0.0
1658374270000,
1658374280000,0.0
1658374290000,2.9970745970625315e-06
1658374300000,3.892494720833094e-07
1658374310000,2.0102078679783617e-06
1658374320000,7.293089430349639e-06
1658374330000,9.759000729487981e-07
1658374340000,4.999999999981871e-07
1658374350000,5.04524979102332e-07
1658374360000,3.5339622081834107e-06
1658374370000,3.2863353450221427e-06
1658374380000,6.139603964599884e-06
1658374390000,2.8670159085312162e-06
1658374400000,1.0564878757479982e-05
1658374410000,7.827511448985017e-06
1658374420000,1.0158282846150965e-05
1658374430000,7.824291675922505e-06
1658374440000,7.893603112622368e-06
1658374450000,5.5933634144154436e-06
1658374460000,2.8670159085310413e-06
1658374470000,8.845554949494e-06
1658374480000,4.332454418726094e-06
1658374490000,2.671049030620019e-06
1658374500000,5.011424855763889e-06
1658374510000,7.283475791672205e-06
1658374520000,3.6306773723155607e-06
1658374530000,5.477225575038136e-07
1658374540000,6.610015710454923e-06
1658374550000,1.2247448713928138e-06
1658374560000,3.2280285108278823e-07
1658374570000,7.184212081021599e-07
1658374580000,4.830458915340747e-07
1658374590000,4.409585518394799e-07
1658374600000,1.1035411321274471e-06
1658374610000,6.743263356002458e-06
1658374620000,2.7389585501347517e-06
1658374630000,0.0
1658374640000,1.16598019019383e-05
1658374650000,1.0390442258274052e-05
1658374660000,6.423244080385703e-06
1658374670000,3.7131355234244227e-06
1658374680000,4.095932942157398e-06
1658374690000,8.212645187976989e-06
1658374700000,4.9118903353685226e-06
1658374710000,6.748737255620861e-06
1658374720000,4.130232866241905e-06
1658374730000,7.071067811872547e-07
1658374740000,
1658374750000,6.0710548926684535e-06
1658374760000,3.7970491723991337e-06
1658374770000,3.535533905932167e-06
1658374780000,3.632606961032557e-06
1658374790000,6.3864357246336916e-06
1658374800000,8.738133573886566e-06
1658374810000,5.4212076840490265e-06
1658374820000,0.0
1658374830000,4.2864468238420484e-06
1658374840000,0.0
1658374850000,7.071067811823482e-07
1658374860000,6.792888438166619e-06
1658374870000,0.0
1658374880000,3.0110906108407483e-06
1658374890000,5.974648824106107e-06
1658374900000,2.5000000000278715e-07
1658374910000,3.919647479510872e-06
1658374920000,0.0
1658374930000,4.385290096551642e-07
1658374940000,4.409585518407912e-07
1658374950000,2.186080366412312e-06
1658374960000,5.24914959098902e-06
1658374970000,5.070925528395593e-07
1658374980000,0.0
1658374990000,1.911686547146442e-06
1658375000000,3.313835817240399e-06
1658375010000,1.5000000000022711e-06
1658375020000,0.0
1658375030000,4.885972500200525e-06
1658375040000,5.270462766893585e-07
1658375050000,4.003569835602955e-06
1658375060000,5.143815161186268e-06
1658375070000,6.212607441854511e-07
1658375080000,2.057506581599756e-06
1658375090000,4.136557881983982e-06
1658375100000,2.7735009811261495e-07
1658375110000,1.5892265495019075e-06
1658375120000,4.117996446909559e-06
1658375130000,3.644092721744986e-06
1658375140000,5.113099925672868e-07
1658375150000,1.2286609960185539e-05
1658375160000,6.831495609816771e-06
1658375170000,2.879022412842733e-07
1658375180000,2.813205341564927e-06
1658375190000,3.1984844896147303e-06
1658375200000,2.4097013299257855e-06
1658375210000,1.1460141431557716e-06
1658375220000,1.2487795310316526e-05
1658375230000,1.0385085459448815e-05
1658375240000,1.321872512301182e-05
1658375250000,9.53511182357568e-06
1658375260000,2.7688746209683273e-06
1658375270000,5.175491695083208e-07
1658375280000,2.480346024668036e-06
1658375290000,4.999999999954886e-07
1658375300000,3.0151134457248327e-07
1658375310000,6.809947475231746e-06
1658375320000,0.0
1658375330000,5.041644753269114e-06
1658375340000,2.7264140062193227e-06
1658375350000,6.3614096289614895e-06
1658375360000,0.0
1658375370000,1.975799880108353e-05
1658375380000,8.956277343080498e-06
1658375390000,7.167419142430128e-06
1658375400000,2.103246376483478e-06
1658375410000,4.570759671178568e-06
1658375420000,2.0970600417586866e-06
1658375430000,0.0
1658375440000,0.0
1658375450000,0.0
1658375460000,5.773502691902031e-07
1658375470000,3.2983799576195445e-06
1658375480000,4.972451580985898e-07
1658375490000,0.0
1658375500000,4.0824829046540443e-07
1658375510000,5.773502691882001e-07
1658375520000,1.4696938456694573e-06
1658375530000,3.679464844048799e-07
1658375540000,4.80384461413659e-07
1658375550000,6.829770182327621e-06
1658375560000,3.81961695516393e-06
1658375570000,3.722240247998397e-06
1658375580000,1.7168131661462698e-06
1658375590000,4.775669329411446e-07
1658375600000,4.0137127587756595e-06
1658375610000,2.2929543398874695e-05
1658375620000,9.320285664502213e-06
1658375630000,3.681787005732677e-06
1658375640000,5.477225575038136e-07
1658375650000,9.96204919900619e-07
1658375660000,3.779644730126868e-07
1658375670000,2.2563042992684094e-06
1658375680000,2.2344702152570813e-06
1658375690000,1.044086992093641e-05
1658375700000,6.123724356953446e-07
1658375710000,6.743467874494261e-06
1658375720000,3.3819079803179447e-06
1658375730000,5.045249791132181e-07
1658375740000,3.051285766299463e-07
1658375750000,1.345362404702751e-06
1658375760000,8.120145250734343e-06
1658375770000,5.462936770725128e-06
1658375780000,1.2209063210974288e-05
1658375790000,1.0401161137379042e-05
1658375800000,6.870800152586948e-06
1658375810000,3.687817782915443e-06
1658375820000,4.879500364728811e-07
1658375830000,2.973191766619923e-06
1658375840000,5.149433625808451e-06
1658375850000,1.2649110640707777e-06
1658375860000,2.9663892598047666e-06
1658375870000,3.739691714257321e-06
1658375880000,1.0807841024432888e-05
1658375890000,5.270462766902689e-07
1658375900000,1.2401124093739083e-06
1658375910000,3.535533905929264e-07
1658375920000,2.58118189983251e-06
1658375930000,
1658375940000,6.196773353937169e-06
1658375950000,5.7925444692848795e-06
1658375960000,0.0
1658375970000,
1658375980000,0.0
1658375990000,2.01108041720091e-06
1658376000000,8.254203058580713e-07
1658376010000,2.828427124750654e-06
1658376020000,6.943307843490093e-06
1658376030000,4.082482904670474e-07
1658376040000,8.532400458549729e-06
1658376050000,1.7675535972891224e-05
1658376060000,4.184090553115651e-06
1658376070000,7.119853066772114e-06
1658376080000,7.4808776661241165e-06
1658376090000,2.0754980866496153e-06
1658376100000,4.466808810824445e-06
1658376110000,4.929503017546864e-06
1658376120000,1.931519927613001e-06
1658376130000,3.3779748793789068e-06
1658376140000,2.629955639682218e-06
1658376150000,7.067138349040472e-06
1658376160000,6.007473977449197e-06
1658376170000,1.1206942408742761e-05
1658376180000,4.577631499464238e-06
1658376190000,5.222329678714259e-07
1658376200000,0.0
1658376210000,6.8251949233173915e-06
1658376220000,7.538180742904518e-06
1658376230000,5.534322986446237e-06
1658376240000,1.4193367990551603e-05
1658376250000,8.796413697605959e-06
1658376260000,8.30740555245301e-06
1658376270000,5.477225575012799e-07
1658376280000,1.1258173737782143e-05
1658376290000,1.5435815785113026e-05
1658376300000,2.2384593551183726e-05
1658376310000,4.174845057587675e-05
1658376320000,4.5301601195610654e-05
1658376330000,2.451077836681124e-05
1658376340000,2.6578712637358492e-05
1658376350000,4.4828166206395365e-05
1658376360000,2.8267155517418763e-05
1658376370000,1.6304910577259026e-05
1658376380000,1.9229018556323292e-05
1658376390000,9.259169052273688e-06
1658376400000,1.5417243869549024e-05
1658376410000,5.614915202150356e-06
1658376420000,1.754529037236275e-05
1658376430000,6.8832329688815705e-06
1658376440000,1.0588309982693694e-05
1658376450000,1.3438457136699158e-05
1658376460000,1.799840360885753e-05
1658376470000,1.2183693869800904e-05
1658376480000,1.8103773262346386e-05
1658376490000,1.2900339992796119e-05
1658376500000,1.2784627239660029e-05
1658376510000,5.975408377600889e-06
1658376520000,9.917042391229729e-06
1658376530000,8.299207630290112e-06
1658376540000,6.339908867212531e-06
1658376550000,6.050469992853575e-06
1658376560000,4.081429224681731e-06
1658376570000,2.3614306425982004e-06
1658376580000,6.882229243874536e-06
1658376590000,4.7311027608117415e-06
1658376600000,3.6544853478800975e-06
1658376610000,4.5226701686760583e-07
1658376620000,4.044710594655311e-06
1658376630000,4.018894767414789e-06
1658376640000,1.3160480447702228e-05
1658376650000,6.024575520650466e-06
1658376660000,9.55579185073601e-06
1658376670000,5.965755937222226e-06
1658376680000,1.562898644799497e-05
1658376690000,1.478386327825474e-05
1658376700000,7.683429424371571e-06
1658376710000,8.05572695925538e-06
1658376720000,4.7664048001189635e-06
1658376730000,5.443213336677924e-06
1658376740000,4.716187468960775e-06
1658376750000,1.4874200148759376e-06
1658376760000,6.796964874202196e-06
1658376770000,2.584008156095703e-06
1658376780000,1.0678302477024073e-05
1658376790000,1.0747445080463603e-05
1658376800000,1.060642315398574e-05
1658376810000,3.429830354951446e-06
1658376820000,7.630272120419805e-06
1658376830000,5.204892803020709e-06
1658376840000,8.83987999132027e-06
1658376850000,7.556519385376666e-06
1658376860000,9.757568597118543e-06
1658376870000,9.57427107749879e-07
1658376880000,8.672464483155977e-06
1658376890000,7.321279915506712e-06
1658376900000,5.402289242903051e-06
1658376910000,1.4936619402620874e-05
1658376920000,1.0704047761368909e-05
1658376930000,5.297723380454355e-06
1658376940000,6.85285292211118e-06
1658376950000,2.2912878474789955e-06
1658376960000,1.0902581926321244e-05
1658376970000,7.1530879112858195e-06
1658376980000,3.8526607908251116e-06
1658376990000,8.239123982926409e-06
1658377000000,5.8563379525793635e-06
1658377010000,1.3568010506019237e-06
1658377020000,8.874485406385458e-06
1658377030000,4.463243072083748e-06
1658377040000,9.822808576486977e-06
1658377050000,1.0704292918129301e-05
1658377060000,1.3255365887193774e-05
1658377070000,1.2890309105941337e-05
1658377080000,8.623689705267274e-06
1658377090000,3.0217823930851484e-06
1658377100000,1.1896102278352035e-05
1658377110000,8.013069076081887e-06
1658377120000,7.563929704945232e-06
1658377130000,1.4360938658137003e-06
1658377140000,6.703330962977161e-06
1658377150000,9.30299560016038e-06
1658377160000,8.180031617982747e-06
1658377170000,3.961028097571087e-06
1658377180000,
1658377190000,4.306141793161902e-06
1658377200000,5.2023170380291315e-06
1658377210000,6.59881314899169e-06
1658377220000,3.563037762257092e-06
1658377230000,2.522124325071661e-06
1658377240000,1.5055453054098548e-06
1658377250000,1.0441721919795144e-05
1658377260000,2.9959486814739156e-06
1658377270000,5.755190893643608e-06
1658377280000,5.804452314101071e-06
1658377290000,5.766781531387769e-06
1658377300000,4.252024240879704e-06
1658377310000,3.4583561518033397e-06
1658377320000,5.612836381392899e-06
1658377330000,6.385082853384036e-06
1658377340000,2.397915761657077e-06
1658377350000,2.341072436956186e-06
1658377360000,4.439515086113671e-06
1658377370000,3.363730862401352e-06
1658377380000,4.4805299697176575e-06
1658377390000,2.8475895479782963e-06
1658377400000,2.2897412473419486e-06
1658377410000,4.445611492075104e-06
1658377420000,6.440245662989635e-06
1658377430000,1.0426349885253079e-05
1658377440000,5.732364259184581e-06
1658377450000,6.6140216977950395e-06
1658377460000,5.819452348891453e-06
1658377470000,8.955109662717609e-06
1658377480000,7.493876624556837e-06
1658377490000,1.2347042656670623e-05
1658377500000,6.855607848644692e-06
1658377510000,6.525894696312793e-06
1658377520000,1.0570686732155393e-05
1658377530000,9.942713405176478e-06
1658377540000,6.266037624630653e-06
1658377550000,4.900434700061502e-06
1658377560000,1.0444215272238497e-05
1658377570000,1.6553351972899918e-05
1658377580000,5.400693259641524e-06
1658377590000,1.2692955176406822e-06
1658377600000,3.200877072787737e-06
1658377610000,0.0
1658377620000,7.1186653823068005e-06
1658377630000,5.773502691912048e-07
1658377640000,4.567274898666902e-06
1658377650000,9.258200997802992e-07
1658377660000,5.928871321889406e-06
1658377670000,5.472558508753933e-06
1658377680000,4.175150782663193e-06
1658377690000,8.196882876366362e-06
1658377700000,4.299462770737148e-06
1658377710000,1.770292985610918e-05
1658377720000,7.365944804111858e-06
1658377730000,1.0140911952987631e-05
1658377740000,4.7924232139292615e-06
1658377750000,1.7701224063156963e-06
1658377760000,1.4719601443874385e-06
1658377770000,3.3059290171892417e-06
1658377780000,
1658377790000,
1658377800000,1.3042551840351679e-05
1658377810000,1.375103301903629e-06
1658377820000,5.649994327211175e-06
1658377830000,6.508995412246857e-06
1658377840000,1.8106914427256852e-05
1658377850000,4.441715431996149e-06
1658377860000,8.271981194255444e-06
1658377870000,4.804511768467221e-06
1658377880000,2.6198681098043835e-05
1658377890000,3.539656292177677e-06
1658377900000,5.008646370187516e-06
1658377910000,3.7713834773672228e-06
1658377920000,9.957675583702809e-06
1658377930000,7.493939631833092e-06
1658377940000,4.404664518292197e-06
1658377950000,9.996610069674353e-06
1658377960000,1.1075617608678277e-05
1658377970000,9.195587177009592e-07
1658377980000,1.8856180831686502e-06
1658377990000,8.12310583982399e-06
1658378000000,4.621175516886618e-06
1658378010000,1.4540583600005005e-06
1658378020000,1.1062448995494722e-05
1658378030000,1.7227875777733048e-05
1658378040000,8.289932961475942e-06
1658378050000,1.1221862415761209e-05
1658378060000,9.053736221302366e-06
1658378070000,8.779242496587059e-07
1658378080000,1.8323643152125616e-05
1658378090000,1.074495426151179e-05
1658378100000,7.931200469456057e-06
1658378110000,1.0209990325118438e-05
1658378120000,1.298111006858542e-05
1658378130000,3.7889684970883032e-06
1658378140000,5.131513301670743e-06
1658378150000,3.9520598010913195e-06
1658378160000,7.344991261569285e-07
1658378170000,4.364357804725856e-07
1658378180000,5.163977794885586e-07
